tripnumber,purchasenumber,departmentnumber,timebetween,price
270.0,2.0,14.0,-0.422504591585728,3.0577762141066964
270.0,3.0,14.0,-0.493101516989665,3.2958178181922895
270.0,4.0,14.0,-0.5132720671050756,0.9968370629445786
270.0,5.0,12.0,0.05150333612642,0.3171656407528166
270.0,6.0,12.0,-0.4325898666434333,0.5646036239470527
270.0,7.0,1.0,0.031332786011009445,-0.8229283577623971
270.0,8.0,7.0,0.3036352125690519,-0.916892148848816
270.0,9.0,7.0,-0.4830162419319597,0.3453547780787422
270.0,10.0,13.0,1.6348915201861483,-0.6976433029805056
270.0,11.0,4.0,1.2213952428202322,0.5771321294252418
270.0,12.0,16.0,-0.3216518410086752,-0.03676463900602731
270.0,13.0,9.0,-0.029178864335222213,-0.3499772759607564
270.0,14.0,9.0,0.04141806106871473,-0.5379048581335938
270.0,15.0,9.0,-0.04934941445063277,-0.6193401437418233
270.0,16.0,2.0,-0.533442617220486,1.1440470023133014
270.0,17.0,2.0,-0.4628456918165491,4.154020443448248
270.0,18.0,2.0,-0.09977578973915915,2.6349391542178116
270.0,19.0,2.0,0.4750848885500416,0.3986009263610461
271.0,1.0,10.0,-0.4124193165280227,2.1494595669379817
271.0,2.0,14.0,-0.059434689508338044,3.2049861534754185
271.0,3.0,10.0,-0.5031867920473703,0.461243453751992
271.0,4.0,14.0,-0.5536131673358966,5.532156046049056
271.0,5.0,18.0,-0.3519076661817911,1.3006533207906659
271.0,6.0,12.0,0.8784958908582527,0.6084533931207146
271.0,7.0,16.0,1.4130154689166323,0.3986009263610461
271.0,8.0,11.0,4.095698634266236,-0.6099437646331815
271.0,9.0,11.0,-0.7654039435477075,0.6366425304466401
271.0,10.0,11.0,-0.7351481183745916,-0.08061440817968928
271.0,11.0,5.0,-0.5536131673358966,-0.12446417735335139
271.0,12.0,5.0,-0.8360008689516444,-0.29673112767845233
272.0,1.0,10.0,-0.5233573421627807,0.7619275852285319
272.0,2.0,18.0,0.07167388624183056,0.7744560907067211
272.0,3.0,1.0,0.707046214877263,-0.8511174950883228
272.0,4.0,1.0,3.2586208044766978,-1.0734984673261805
272.0,5.0,1.0,-0.533442617220486,-0.9137600224792687
272.0,6.0,7.0,-0.7855744936631179,-0.810399852284208
272.0,7.0,13.0,-0.14011688996998026,-0.6506614074372962
272.0,8.0,15.0,-0.6847217430860653,-1.070366340956633
272.0,9.0,15.0,-0.6242100927398335,-0.11506779824470957
272.0,10.0,15.0,-0.714977568259181,-0.21529584207022281
272.0,11.0,15.0,-0.3821634913549069,-0.5441691108726884
272.0,12.0,15.0,-0.6443806428552441,-0.660057786545938
272.0,13.0,15.0,-0.6342953677975388,-0.29673112767845233
272.0,14.0,15.0,-0.6342953677975388,-0.9670061707615726
272.0,15.0,15.0,-0.6544659179129494,0.11670955310178986
272.0,16.0,8.0,0.2632941123382308,0.6303782777075457
272.0,17.0,6.0,-0.6443806428552441,-0.916892148848816
272.0,18.0,17.0,-0.5838689925090125,-0.09001078728833123
272.0,19.0,9.0,0.9692633663776002,-0.5723582481986139
272.0,20.0,9.0,-0.1602874400853908,-0.7164360611977892
272.0,21.0,3.0,1.8164264712248432,1.667112106027699
272.0,22.0,3.0,-0.15020216502768555,0.6335104040770929
273.0,1.0,10.0,-0.2913960158355594,-0.66945416565458
273.0,2.0,10.0,0.13218553658806223,-0.09314291365787845
273.0,3.0,10.0,-0.2813107407778541,0.4769040855997284
273.0,4.0,10.0,0.10192971141494639,0.8809483872713288
273.0,5.0,10.0,-0.6040395426244229,0.06346340481948608
273.0,6.0,10.0,-0.4023340414703175,-0.2215600948093174
273.0,7.0,14.0,-0.23088436548932775,1.140914875943754
273.0,8.0,12.0,0.5759376391270944,0.7337384479026063
273.0,9.0,12.0,-0.422504591585728,1.0093655684227678
273.0,10.0,12.0,-0.5939542675667178,-0.9325527806965523
273.0,11.0,12.0,0.011162235895598893,1.5574876830935434
273.0,12.0,15.0,1.0600308418969477,0.1417665640581682
273.0,13.0,15.0,-0.6443806428552441,-0.4032234242430603
273.0,14.0,8.0,-0.5233573421627807,-0.02736825989738536
273.0,15.0,8.0,-0.422504591585728,1.5950731995281113
273.0,16.0,8.0,-0.029178864335222213,-0.660057786545938
273.0,17.0,8.0,0.2834646624536414,-0.8793066324142484
273.0,18.0,15.0,0.8280695155697263,-0.12446417735335139
273.0,19.0,8.0,0.4952554386654522,0.7055493105766808
273.0,20.0,6.0,-0.2006285403162119,-0.9450812861747415
273.0,21.0,6.0,-0.1199463398545697,-0.5253763526554046
273.0,22.0,6.0,-0.3720782162972016,-0.7602858303714515
273.0,23.0,17.0,-0.6040395426244229,1.410277743724821
273.0,24.0,16.0,0.021247510953304172,0.23573035514458715
273.0,25.0,11.0,3.5006674058616247,1.1691040132696797
273.0,26.0,5.0,-0.8158303188362338,0.22320184966639797
273.0,27.0,5.0,-0.7048922932014757,-0.1025392927665204
273.0,28.0,5.0,-0.8158303188362338,-0.7352288194150731
274.0,1.0,10.0,0.38431741303069417,0.8778162609017817
274.0,2.0,10.0,0.3137204876267572,-0.6350007755895597
274.0,3.0,18.0,0.07167388624183056,1.344503089964328
274.0,4.0,18.0,-0.3619929412394963,-0.9043636433706268
274.0,5.0,18.0,0.343976312799873,-0.6005473855245396
274.0,6.0,18.0,1.7962559211094327,-0.3374487704825672
274.0,7.0,12.0,0.4448290633769258,1.5888089467890167
274.0,8.0,12.0,-0.4426751417011386,1.7203582543100029
274.0,9.0,12.0,-0.493101516989665,0.13550231131907375
274.0,10.0,12.0,-0.5233573421627807,0.08538828940631707
274.0,11.0,12.0,-0.6141248176821282,0.9091375245972545
274.0,12.0,12.0,-0.4628456918165491,0.6366425304466401
274.0,13.0,12.0,-0.5737837174513072,-1.0421772036307075
274.0,14.0,12.0,-0.5132720671050756,0.4424506955347081
274.0,15.0,12.0,0.4044879631461047,-0.7571537040019041
274.0,16.0,18.0,-0.2813107407778541,0.536414486621127
274.0,17.0,18.0,1.2919921682241688,0.4769040855997284
274.0,18.0,12.0,0.06158861118412528,1.303785447160213
274.0,19.0,1.0,-0.4527604167588438,-0.8793066324142484
274.0,20.0,1.0,-0.19054326525850665,-0.7853428413278298
274.0,21.0,13.0,-0.3317371160663805,-0.6569256601763909
274.0,22.0,15.0,-0.6544659179129494,-0.29673112767845233
274.0,23.0,8.0,-0.422504591585728,0.8746841345322345
274.0,24.0,17.0,0.11201498647265166,0.946723041031822
274.0,25.0,16.0,1.6348915201861483,0.6742280468812076
274.0,26.0,7.0,0.6263640144156207,0.3265620198614586
274.0,27.0,13.0,-0.3216518410086752,-0.5692261218290666
274.0,28.0,15.0,-0.4124193165280227,-0.660057786545938
274.0,29.0,8.0,0.06158861118412528,-0.43454468793853324
274.0,30.0,8.0,-0.14011688996998026,-0.49092296259038437
274.0,31.0,8.0,-0.08969051468145388,-0.7039075557196002
274.0,32.0,4.0,1.5945504199553273,0.13237018494952654
274.0,33.0,9.0,-0.3418223911240858,-0.6882469238718636
274.0,34.0,9.0,-0.1602874400853908,-0.7571537040019041
274.0,35.0,5.0,0.4044879631461047,0.1918805859709249
275.0,1.0,15.0,-0.19054326525850665,-0.5754903745681612
275.0,2.0,6.0,0.04141806106871473,-0.594283132785445
275.0,3.0,6.0,-0.6141248176821282,-0.5285084790249519
275.0,4.0,6.0,-0.6948070181437704,-0.7414930721541676
275.0,5.0,6.0,-0.4124193165280227,-0.8229283577623971
275.0,6.0,6.0,-0.6645511929706547,-1.0171201926743292
275.0,7.0,17.0,1.3424185435126954,1.4447311337898412
275.0,8.0,16.0,-0.1199463398545697,1.1534433814219431
275.0,9.0,9.0,-0.5435278922781913,-1.0233844454134238
276.0,1.0,10.0,-0.3619929412394963,-0.7039075557196002
276.0,2.0,14.0,-0.6645511929706547,3.3240069555182155
276.0,3.0,14.0,-0.6040395426244229,1.0814044749223555
276.0,4.0,18.0,3.3191324548229297,-0.6443971546982017
276.0,5.0,12.0,-0.3519076661817911,1.1972931505956053
276.0,6.0,1.0,-0.5838689925090125,-0.562961869089972
276.0,7.0,11.0,0.6868756647618525,0.11984167947133736
276.0,8.0,5.0,-0.8057450437785285,0.08538828940631707
276.0,9.0,5.0,-0.8460861440093497,-0.5660939954595193
276.0,10.0,5.0,-0.8057450437785285,-0.346845149591209
276.0,11.0,5.0,-0.7553186684900022,-0.5285084790249519
276.0,12.0,5.0,-0.5031867920473703,0.35475115718738415
276.0,13.0,5.0,-0.8057450437785285,-0.08374653454923664
277.0,1.0,10.0,-0.5031867920473703,-0.9200242752183633
277.0,2.0,10.0,-0.5636984423936019,-0.8761745060447012
277.0,3.0,10.0,-0.3619929412394963,-0.8667781269360593
277.0,4.0,10.0,0.10192971141494639,-0.7289645666759784
277.0,5.0,10.0,-0.533442617220486,-0.810399852284208
277.0,6.0,10.0,-0.5536131673358966,-0.8761745060447012
277.0,7.0,14.0,0.5658523640693891,-0.5692261218290666
277.0,8.0,14.0,0.15235608670347278,-0.46899807800355336
277.0,9.0,14.0,-0.5939542675667178,-0.5566976163508774
277.0,10.0,12.0,1.0802013920123583,0.29837288253553274
277.0,11.0,1.0,-0.2006285403162119,-0.0085755016801016
278.0,1.0,14.0,-0.1199463398545697,-0.8667781269360593
278.0,2.0,14.0,-0.67463646802836,0.6115855194902619
278.0,3.0,14.0,-0.6544659179129494,0.04467064660220232
278.0,4.0,14.0,-0.6242100927398335,-0.2810704958307159
278.0,5.0,12.0,2.794698151822255,-0.25601348487433756
278.0,6.0,12.0,-0.6948070181437704,-0.8542496214578701
278.0,7.0,12.0,-0.5838689925090125,0.7368705742721535
278.0,8.0,1.0,-0.7250628433168863,0.022745762015371335
278.0,9.0,7.0,-0.7754892186054128,-0.6725862920241272
278.0,10.0,15.0,-0.2510549156047383,-0.20276733659203366
278.0,11.0,4.0,1.7256589957054957,-0.5379048581335938
278.0,12.0,4.0,-0.3317371160663805,-0.8166641050233026
278.0,13.0,4.0,-0.2913960158355594,-0.8072677259146607
278.0,14.0,4.0,-0.3821634913549069,-0.31865601226528345
278.0,15.0,16.0,-0.5636984423936019,-0.66945416565458
278.0,16.0,16.0,-0.5737837174513072,-0.5097157208076681
278.0,17.0,16.0,-0.5636984423936019,-0.6412650283286543
278.0,18.0,2.0,-0.019093589277516938,0.4675077064910864
278.0,19.0,2.0,-0.09977578973915915,-0.9012315170010795
278.0,20.0,2.0,-0.14011688996998026,-0.5974152591549923
278.0,21.0,2.0,0.19269718693429388,-1.0828948464348223
278.0,22.0,2.0,0.9390075412044844,-0.5880188800463504
278.0,23.0,2.0,-0.18045799020080136,-0.9764025498702144
278.0,24.0,2.0,-0.10986106479686443,-0.13699268283154056
278.0,25.0,2.0,-0.2712254657201489,-0.05242527085376371
278.0,26.0,2.0,-0.3519076661817911,0.057199152080391495
278.0,27.0,2.0,-0.2813107407778541,0.4330543164260664
278.0,28.0,2.0,-0.24096964054703301,0.22320184966639797
278.0,29.0,11.0,1.100371942127769,-0.7007754293500528
279.0,1.0,10.0,-0.5536131673358966,0.0665955311890333
279.0,2.0,10.0,-0.5132720671050756,0.8402307444672141
279.0,3.0,10.0,-0.5233573421627807,-0.41575192972124947
279.0,4.0,18.0,0.4549143384346311,0.7243420687939643
279.0,5.0,14.0,-0.3821634913549069,4.3951941739033895
279.0,6.0,15.0,0.8482400656851369,-0.4094876769821549
279.0,7.0,8.0,-0.00900831421981166,1.0720080958137137
279.0,8.0,17.0,-0.2813107407778541,0.3265620198614586
279.0,9.0,9.0,2.5526515504373286,-0.6350007755895597
279.0,10.0,3.0,2.714015951360613,-0.29673112767845233
280.0,1.0,10.0,-0.3922487664126122,-0.01797188078874355
280.0,2.0,10.0,-0.5233573421627807,0.09478466851495901
280.0,3.0,14.0,-0.7754892186054128,3.5088024113215055
280.0,4.0,10.0,-0.3619929412394963,0.42365793731742446
280.0,5.0,14.0,-0.493101516989665,0.3453547780787422
280.0,6.0,1.0,0.4044879631461047,-1.0014595608265928
280.0,7.0,7.0,-0.3720782162972016,0.17935208049273574
280.0,8.0,15.0,0.021247510953304172,0.15429506953635738
280.0,9.0,15.0,0.5557670890116838,-0.7822107149582824
280.0,10.0,15.0,-0.6141248176821282,-0.08687866091878386
280.0,11.0,8.0,-0.059434689508338044,0.1730878277536413
280.0,12.0,6.0,-0.06951996456604333,-0.5723582481986139
280.0,13.0,9.0,1.4634418442051587,-0.6068116382636342
281.0,1.0,10.0,-0.422504591585728,0.23573035514458715
281.0,2.0,18.0,1.5340387696090956,-0.44394106704717506
281.0,3.0,12.0,-0.3519076661817911,0.3578832835569314
281.0,4.0,12.0,-0.4628456918165491,1.1565755077914905
281.0,5.0,1.0,0.4549143384346311,-0.9231564015879105
281.0,6.0,7.0,-0.8057450437785285,-0.8166641050233026
281.0,7.0,7.0,-0.6847217430860653,-0.061821649962405516
281.0,8.0,8.0,0.46499961349233637,0.6523031622943768
281.0,9.0,6.0,0.3742321379729889,-0.616208017372276
281.0,10.0,17.0,-0.5939542675667178,2.32485864363263
281.0,11.0,16.0,1.2919921682241688,1.303785447160213
281.0,12.0,9.0,-0.6242100927398335,-0.3969591715039657
281.0,13.0,2.0,0.46499961349233637,-0.19337095748339184
281.0,14.0,11.0,-0.6342953677975388,-0.6005473855245396
281.0,15.0,11.0,-0.5737837174513072,-0.1839745783747499
281.0,16.0,5.0,0.13218553658806223,-0.31239175952618886
281.0,17.0,5.0,-0.6948070181437704,-0.049293144484216345
281.0,18.0,5.0,-0.7553186684900022,-0.7602858303714515
282.0,1.0,10.0,-0.5031867920473703,0.04467064660220232
282.0,2.0,10.0,-0.3519076661817911,0.09165254214541164
282.0,3.0,12.0,1.4634418442051587,0.9247981564449909
282.0,4.0,1.0,-0.6645511929706547,-0.7947392204364715
282.0,5.0,1.0,-0.533442617220486,-0.7164360611977892
282.0,6.0,1.0,-0.1703727151430961,-1.0547057091088967
282.0,7.0,7.0,-0.5233573421627807,0.7493990797503427
282.0,8.0,13.0,0.3137204876267572,-0.7289645666759784
282.0,9.0,8.0,2.129069998013707,-0.17144607289656072
282.0,10.0,6.0,-0.6443806428552441,-0.8479853687187755
282.0,11.0,6.0,-0.029178864335222213,-0.766550083110546
282.0,12.0,17.0,-0.4023340414703175,-0.01797188078874355
282.0,13.0,17.0,-0.6645511929706547,2.515918352175015
282.0,14.0,4.0,0.2532088372805255,-0.8511174950883228
282.0,15.0,4.0,1.7861706460517275,-0.002311248941007013
282.0,16.0,11.0,5.437040216941038,-0.19650308385293908
282.0,17.0,2.0,0.8986664409736632,0.6115855194902619
282.0,18.0,5.0,-0.3922487664126122,-0.43454468793853324
283.0,1.0,10.0,-0.5838689925090125,-0.4502053197862696
283.0,2.0,10.0,-0.5838689925090125,-0.6851147975023164
283.0,3.0,10.0,-0.533442617220486,-0.8699102533056066
283.0,4.0,14.0,-0.5233573421627807,-0.9482134125442888
283.0,5.0,14.0,-0.6342953677975388,0.28584437705734356
283.0,6.0,18.0,-0.6040395426244229,-0.788474967697377
283.0,7.0,18.0,-0.3821634913549069,-0.9889310553484035
283.0,8.0,18.0,-0.3014812908932647,-0.6130758910027287
283.0,9.0,18.0,-0.4426751417011386,-0.6036795118940869
283.0,10.0,18.0,-0.1602874400853908,-0.7164360611977892
283.0,11.0,1.0,0.5658523640693891,-0.24974923213524297
283.0,12.0,9.0,0.8280695155697263,3.737447636298458
283.0,13.0,9.0,0.3338910377421678,-0.5880188800463504
283.0,14.0,11.0,0.8986664409736632,-0.7383609457846203
283.0,15.0,5.0,-0.4527604167588438,0.13237018494952654
283.0,16.0,5.0,-0.7855744936631179,0.06346340481948608
283.0,17.0,5.0,-0.4023340414703175,-0.8041355995451135
283.0,18.0,5.0,-0.6443806428552441,-0.06495377633195289
283.0,19.0,3.0,-0.3821634913549069,0.10731317399314819
283.0,20.0,3.0,-0.5636984423936019,0.06972765755858067
283.0,21.0,3.0,-0.6948070181437704,-0.3437130232216618
283.0,22.0,3.0,-0.3720782162972016,0.18874845960137768
284.0,1.0,10.0,-0.08969051468145388,0.27018374520960714
284.0,2.0,10.0,-0.4628456918165491,0.11357742673224264
284.0,3.0,13.0,0.06158861118412528,-0.40009129787351294
284.0,4.0,15.0,0.021247510953304172,-0.5379048581335938
284.0,5.0,8.0,-0.24096964054703301,0.8966090191190653
284.0,6.0,8.0,0.7776431402812,0.4800362119692756
284.0,7.0,8.0,-0.3317371160663805,1.3852207327684427
284.0,8.0,8.0,-0.6242100927398335,0.4487149482738028
284.0,9.0,17.0,0.04141806106871473,0.5458108657297687
284.0,10.0,17.0,-0.67463646802836,0.003953003798087574
284.0,11.0,17.0,-0.533442617220486,2.753959956260608
284.0,12.0,17.0,-0.4023340414703175,0.09165254214541164
284.0,13.0,16.0,0.21286773704970444,-1.00459168719614
284.0,14.0,16.0,-0.19054326525850665,-0.6882469238718636
284.0,15.0,11.0,-0.3922487664126122,0.138634437688621
284.0,16.0,11.0,-0.6847217430860653,2.118138303242509
285.0,1.0,10.0,-0.533442617220486,-0.13386055646199319
285.0,2.0,10.0,-0.3519076661817911,-0.6068116382636342
285.0,3.0,10.0,-0.4124193165280227,1.5606198094630912
285.0,4.0,10.0,-0.3922487664126122,0.26705161884005996
285.0,5.0,18.0,-0.08969051468145388,0.8120416071412886
285.0,6.0,18.0,-0.4426751417011386,-0.4314125615689859
285.0,7.0,18.0,-0.4527604167588438,0.7869845961849102
285.0,8.0,12.0,1.1507983174162952,0.3672796626655733
285.0,9.0,1.0,-0.3216518410086752,-0.51911209991631
285.0,10.0,1.0,-0.5435278922781913,-0.7289645666759784
285.0,11.0,7.0,-0.8460861440093497,-0.4032234242430603
285.0,12.0,13.0,-0.2813107407778541,-0.6005473855245396
285.0,13.0,15.0,-0.6443806428552441,-0.16204969378791892
285.0,14.0,15.0,-0.6242100927398335,-0.3750342869171346
285.0,15.0,15.0,-0.6948070181437704,-0.09001078728833123
285.0,16.0,15.0,-0.6948070181437704,-0.885570885153343
285.0,17.0,15.0,-0.7654039435477075,-0.07121802907104746
285.0,18.0,15.0,-0.7452333934322969,-1.070366340956633
285.0,19.0,6.0,1.2718216181087585,-0.6882469238718636
285.0,20.0,16.0,-0.03926413939292749,-0.055557397223310934
285.0,21.0,16.0,0.2733793873959361,-0.108803545505615
285.0,22.0,9.0,-0.6342953677975388,-1.0954233519130114
285.0,23.0,2.0,0.5557670890116838,3.2989499445618375
285.0,24.0,2.0,-0.2913960158355594,3.6372195924729445
285.0,25.0,2.0,-0.2006285403162119,2.0836849131774886
285.0,26.0,2.0,0.011162235895598893,-0.15265331467927695
285.0,27.0,11.0,0.2632941123382308,-0.4596016988949114
285.0,28.0,5.0,-0.8259155938939391,-0.1683139465270135
285.0,29.0,11.0,0.4448290633769258,2.2340269789157583
286.0,1.0,14.0,0.8986664409736632,0.3296941462310058
286.0,2.0,14.0,-0.5636984423936019,0.8809483872713288
286.0,3.0,12.0,2.3711165993986336,-0.19963521022248643
286.0,4.0,7.0,-0.3317371160663805,-0.7822107149582824
286.0,5.0,7.0,-0.7754892186054128,-0.5692261218290666
286.0,6.0,13.0,-0.31156656595097,-0.7101718084586948
286.0,7.0,13.0,0.1422708116457675,-0.4376768143080805
286.0,8.0,4.0,-0.4023340414703175,-0.5535654899813303
286.0,9.0,4.0,-0.3418223911240858,-0.9857989289788563
286.0,10.0,4.0,-0.4527604167588438,-0.17144607289656072
286.0,11.0,16.0,-0.6544659179129494,-0.7853428413278298
286.0,12.0,16.0,-0.5939542675667178,-0.7258324403064311
286.0,13.0,16.0,-0.4325898666434333,-0.6976433029805056
286.0,14.0,2.0,-0.2813107407778541,-0.4251483088298913
286.0,15.0,2.0,-0.2712254657201489,0.3954687999914989
286.0,16.0,11.0,-0.7048922932014757,-0.8730423796751539
287.0,1.0,14.0,1.5441240446668008,0.827702238989025
287.0,2.0,7.0,0.3338910377421678,1.1471791286828485
287.0,3.0,7.0,-0.4628456918165491,-0.07121802907104746
287.0,4.0,13.0,-0.5233573421627807,-0.5285084790249519
287.0,5.0,13.0,-0.5536131673358966,-0.4314125615689859
287.0,6.0,13.0,-0.2813107407778541,-0.07748228181014205
287.0,7.0,4.0,1.33233326845499,0.570867876686147
287.0,8.0,16.0,-0.130031614912275,-0.6350007755895597
287.0,9.0,16.0,-0.5233573421627807,0.6742280468812076
287.0,10.0,16.0,-0.5435278922781913,0.15429506953635738
287.0,11.0,16.0,-0.4628456918165491,0.5771321294252418
287.0,12.0,9.0,0.4044879631461047,-1.123612489238937
287.0,13.0,9.0,0.10192971141494639,-0.1839745783747499
287.0,14.0,9.0,-0.019093589277516938,-1.0547057091088967
287.0,15.0,9.0,-0.2107138153739172,-0.7164360611977892
287.0,16.0,2.0,0.07167388624183056,0.5552072448384107
287.0,17.0,2.0,-0.5031867920473703,1.5606198094630912
287.0,18.0,2.0,-0.3619929412394963,2.7289029453042306
287.0,19.0,3.0,0.38431741303069417,0.016481509276276746
288.0,1.0,14.0,0.3338910377421678,-0.2998632540479997
288.0,2.0,12.0,2.05847307260977,0.0008208774285402112
288.0,3.0,15.0,2.744271776533729,-0.061821649962405516
288.0,4.0,15.0,-0.5435278922781913,-0.45333744615581684
288.0,5.0,15.0,-0.6040395426244229,-0.01797188078874355
288.0,6.0,15.0,-0.5031867920473703,-0.4032234242430603
288.0,7.0,15.0,-0.5636984423936019,-0.8135319786537554
288.0,8.0,17.0,-0.130031614912275,-0.3092596331566415
288.0,9.0,16.0,0.6162787393579156,-0.8197962313928499
288.0,10.0,16.0,0.7574725901657894,-0.5911510064158977
288.0,11.0,1.0,2.6232484758412653,-0.8448532423492282
288.0,12.0,12.0,2.7341865014760236,0.2607873661009655
288.0,13.0,12.0,-0.5132720671050756,0.7775882170762682
288.0,14.0,12.0,-0.3216518410086752,0.8183058598803831
288.0,15.0,12.0,-0.2813107407778541,-0.2779383694611687
288.0,16.0,1.0,-0.2006285403162119,-0.5097157208076681
288.0,17.0,1.0,-0.422504591585728,-0.8354568632405863
288.0,18.0,1.0,2.794698151822255,-0.6788505447632218
288.0,19.0,1.0,-0.019093589277516938,0.016481509276276746
288.0,20.0,15.0,0.7473873151080841,0.3234298934919111
288.0,21.0,17.0,0.29354993751134667,-0.7195681875673365
288.0,22.0,4.0,-0.2712254657201489,-0.3812985396562292
288.0,23.0,9.0,3.6015201564386774,-0.6976433029805056
288.0,24.0,2.0,3.672117081842614,-0.638132901959107
288.0,25.0,5.0,-0.31156656595097,0.3986009263610461
289.0,1.0,10.0,0.2733793873959361,1.1033293595091864
289.0,2.0,14.0,-0.5838689925090125,1.1628397605305851
289.0,3.0,14.0,1.3827596437435163,2.0711564076992994
289.0,4.0,14.0,-0.7754892186054128,0.6272461513379984
289.0,5.0,18.0,0.6061934643002103,1.078272348552808
289.0,6.0,12.0,1.8668528465133698,0.6021891403816201
289.0,7.0,12.0,-0.6443806428552441,0.3610154099264786
289.0,8.0,12.0,-0.2107138153739172,0.7400027006417008
289.0,9.0,12.0,-0.4830162419319597,2.036703017634279
289.0,10.0,12.0,-0.4830162419319597,2.487729214849089
289.0,11.0,12.0,-0.6342953677975388,0.7337384479026063
289.0,12.0,12.0,-0.5536131673358966,-0.15265331467927695
289.0,13.0,1.0,-0.5132720671050756,-0.9419491598051942
289.0,14.0,13.0,-0.3418223911240858,-0.5786225009377085
289.0,15.0,6.0,0.6667051146464419,-1.0828948464348223
289.0,16.0,4.0,0.19269718693429388,-0.8479853687187755
289.0,17.0,16.0,-0.6948070181437704,0.6491710359248293
289.0,18.0,16.0,-0.4729309668742544,0.37041178903512056
289.0,19.0,4.0,0.7978136903966105,0.20440909144911407
289.0,20.0,4.0,-0.4830162419319597,0.5332823602515795
289.0,21.0,4.0,-0.6443806428552441,-0.24661710576569576
289.0,22.0,4.0,-0.3519076661817911,0.4330543164260664
289.0,23.0,16.0,-0.6141248176821282,1.1033293595091864
289.0,24.0,9.0,-0.6948070181437704,-0.7602858303714515
289.0,25.0,9.0,-0.6342953677975388,-0.8479853687187755
289.0,26.0,2.0,-0.2006285403162119,2.7758848408474392
289.0,27.0,11.0,-0.5536131673358966,0.5019610965561068
290.0,1.0,14.0,0.41457323820381,-0.24035285302660117
290.0,2.0,18.0,0.8583253407428422,-1.067234214587086
290.0,3.0,12.0,-0.5233573421627807,0.5833963821643362
290.0,4.0,1.0,-0.6040395426244229,-1.0641020882175385
290.0,5.0,12.0,0.021247510953304172,-0.25601348487433756
290.0,6.0,12.0,-0.5939542675667178,-0.6788505447632218
290.0,7.0,1.0,-0.3519076661817911,-0.6443971546982017
290.0,8.0,7.0,-0.6847217430860653,-0.7352288194150731
290.0,9.0,13.0,0.2229530121074097,-0.863646000566512
290.0,10.0,13.0,-0.4729309668742544,-0.8980993906315321
290.0,11.0,15.0,-0.4527604167588438,-0.08687866091878386
290.0,12.0,10.0,-0.31156656595097,-0.9983274344570455
290.0,13.0,10.0,-0.5031867920473703,-0.5253763526554046
290.0,14.0,10.0,-0.493101516989665,-1.035912950891613
290.0,15.0,14.0,-0.019093589277516938,0.1730878277536413
290.0,16.0,15.0,2.018131972378949,-0.43454468793853324
290.0,17.0,15.0,-0.7452333934322969,-0.14952118830972974
290.0,18.0,15.0,-0.3216518410086752,-0.8479853687187755
290.0,19.0,15.0,-0.6948070181437704,0.15429506953635738
290.0,20.0,15.0,-0.31156656595097,0.10418104762360082
290.0,21.0,17.0,-0.04934941445063277,-0.40009129787351294
290.0,22.0,17.0,-0.6342953677975388,-0.8135319786537554
290.0,23.0,17.0,-0.6847217430860653,-0.8542496214578701
290.0,24.0,17.0,0.1422708116457675,-0.346845149591209
290.0,25.0,4.0,-0.2611401906624436,-0.6976433029805056
290.0,26.0,16.0,1.2213952428202322,-0.8667781269360593
290.0,27.0,2.0,1.5743798698399167,-0.6412650283286543
290.0,28.0,5.0,0.1826119118765886,-0.8041355995451135
291.0,1.0,10.0,-0.4628456918165491,-0.6318686492200125
291.0,2.0,14.0,1.3827596437435163,-0.13699268283154056
291.0,3.0,12.0,0.6767903897041472,0.28584437705734356
291.0,4.0,13.0,0.5456818139539785,-1.0734984673261805
291.0,5.0,13.0,-0.6040395426244229,-0.7822107149582824
291.0,6.0,15.0,-0.22079909043162246,-0.4251483088298913
291.0,7.0,15.0,-0.4830162419319597,-0.550433363611783
291.0,8.0,8.0,-0.10986106479686443,-0.8166641050233026
291.0,9.0,8.0,-0.5233573421627807,-0.8542496214578701
291.0,10.0,8.0,0.1826119118765886,-1.0108559399352346
291.0,11.0,6.0,-0.4729309668742544,-0.7446251985237149
291.0,12.0,6.0,-0.6847217430860653,-0.6256043964809179
291.0,13.0,17.0,-0.7048922932014757,-0.3155238858957361
291.0,14.0,17.0,-0.6645511929706547,-0.6475292810677489
291.0,15.0,17.0,-0.6544659179129494,-0.8417211159796809
291.0,16.0,11.0,2.028217247436654,-0.6475292810677489
292.0,1.0,10.0,-0.4527604167588438,-0.21216371570067546
292.0,2.0,10.0,-0.6242100927398335,-0.0586895235928583
292.0,3.0,10.0,-0.5536131673358966,0.5990570140120727
292.0,4.0,10.0,-0.6645511929706547,-0.9137600224792687
292.0,5.0,14.0,-0.5636984423936019,2.284141000828515
292.0,6.0,14.0,-0.4527604167588438,-0.44394106704717506
292.0,7.0,18.0,-0.5132720671050756,0.7713239643371739
292.0,8.0,12.0,-0.31156656595097,0.4205258109478773
292.0,9.0,12.0,-0.6544659179129494,1.1033293595091864
292.0,10.0,1.0,-0.18045799020080136,-1.0484414563698021
292.0,11.0,12.0,0.596108189242505,0.19501271234047213
292.0,12.0,12.0,-0.31156656595097,-1.1361409947171262
292.0,13.0,1.0,-0.2107138153739172,-0.9200242752183633
292.0,14.0,7.0,-0.4426751417011386,0.9592515465100112
292.0,15.0,15.0,0.10192971141494639,-0.2215600948093174
